State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
NY,2012,1725.0,0,792.0,Fire Resistive,5,282210.0,5000,Rural,6,True,False,19.99,7.54,120,282069.0,0.305,25.91,54.14,11.98,81,1.56,Poor,0,High,14,141.0,False,Low,945.15,1,1774.28
LA,1969,1895.0,0,694.0,Masonry,1,399735.0,2000,Suburban,20,False,True,14.73,0.09,120,352502.0,0.176,55.0,45.08,10.36,53,1.16,Excellent,1,Low,57,47233.0,False,Moderate,1344.68,0,0.0
OK,1969,1800.0,0,623.0,Frame,1,396551.0,1000,Urban,29,False,True,26.11,13.78,120,278679.0,0.27,33.42,10.71,0.24,88,12.64,Adequate,3,Low,57,117872.0,False,Moderate,1881.54,0,0.0
Other,2016,1449.0,0,584.0,Frame,8,275360.0,1000,Urban,8,False,False,34.56,8.35,120,237284.0,0.611,37.28,80.29,1.97,93,7.49,Poor,2,High,10,38076.0,False,Low,1013.19,1,1269.25
Other,1976,1939.0,0,689.0,Frame,7,413053.0,2000,Rural,21,False,False,14.21,6.9,120,386823.0,0.644,42.24,77.41,0.04,74,11.03,Poor,1,Low,50,26230.0,False,Low,1086.38,0,0.0
CO,1987,2104.0,0,679.0,Fire Resistive,5,521415.0,5000,Rural,10,False,False,26.75,11.2,120,473611.0,0.456,52.52,83.75,7.53,66,1.59,Poor,1,Low,39,47804.0,False,Moderate,1607.3,2,692.88
CA,2020,3412.0,0,700.0,Frame,9,675644.0,5000,Suburban,2,False,False,31.97,3.21,120,603266.0,1.317,26.19,65.39,1.37,74,1.3,Adequate,3,Low,6,72378.0,True,Moderate,2060.52,2,4422.0
LA,2023,2922.0,0,669.0,Frame,4,701036.0,2000,Urban,2,False,False,26.64,45.45,120,569488.0,0.458,45.39,62.54,9.97,98,1.21,Adequate,0,Low,3,131548.0,False,Moderate,2191.19,1,1896.25
Other,2020,3266.0,2,774.0,Frame,7,887318.0,1000,Rural,7,False,False,7.02,2.21,6,532675.0,0.439,15.14,63.79,0.26,95,5.51,Excellent,1,Low,6,354643.0,False,High,2611.43,0,0.0
FL,1959,1681.0,0,810.0,Masonry,2,353034.0,5000,Urban,17,True,False,29.47,13.03,120,370902.0,0.349,31.73,39.18,6.03,38,4.77,Excellent,0,Low,67,0.0,False,Moderate,2325.5,2,3826.41
NY,2018,2778.0,0,726.0,Frame,3,565624.0,1000,Urban,8,False,False,10.05,1.18,120,453163.0,1.984,30.28,4.12,1.22,92,32.0,Poor,0,Moderate,8,112461.0,False,Low,970.04,0,0.0
NY,1964,2178.0,1,706.0,Frame,6,446342.0,5000,Suburban,21,False,False,0.99,4.96,34,325784.0,0.822,25.37,23.46,0.12,39,8.48,Adequate,0,Low,62,120558.0,False,Moderate,1856.4,1,736.72
CA,1999,1302.0,0,700.0,Frame,2,215297.0,1000,Suburban,10,False,False,13.52,3.66,120,157739.0,0.602,61.56,16.91,10.54,61,1.72,Poor,0,Low,27,57558.0,True,Low,635.4,0,0.0
LA,2014,1925.0,0,590.0,Masonry,3,463157.0,2000,Suburban,7,False,False,4.38,1.54,120,342676.0,0.555,63.93,58.13,7.02,93,24.11,Adequate,0,High,12,120481.0,False,Low,800.81,0,0.0
FL,2002,2126.0,0,728.0,Frame,10,416783.0,1000,Urban,11,True,False,25.03,0.39,120,421180.0,1.079,5.51,63.99,12.86,83,4.67,Poor,1,Moderate,24,0.0,False,Moderate,2030.3,2,2689.11
MA,2003,2264.0,0,700.0,Fire Resistive,5,515656.0,1000,Suburban,10,False,False,0.0,4.72,120,356371.0,1.298,32.62,21.55,7.2,72,4.8,Adequate,3,Low,23,159285.0,True,Low,819.86,1,896.35
WA,1994,1881.0,0,639.0,Masonry,3,370099.0,2000,Rural,12,False,False,30.25,50.17,120,357005.0,0.25,41.43,73.35,5.04,71,16.04,Poor,2,Low,32,13094.0,False,Moderate,1287.39,0,0.0
WA,1955,1063.0,0,772.0,Frame,7,334231.0,5000,Rural,28,False,True,21.09,76.8,120,260353.0,0.186,56.95,65.87,0.12,73,14.45,Adequate,0,Low,71,73878.0,False,Moderate,1699.99,1,951.62
NY,1972,2510.0,0,575.0,Masonry,8,353735.0,2000,Suburban,26,True,False,9.28,49.41,120,476421.0,1.024,24.64,87.32,0.44,65,12.61,Poor,0,Low,54,0.0,False,Moderate,1704.3,0,0.0
FL,1994,2965.0,0,671.0,Frame,5,473182.0,1000,Rural,23,False,False,15.36,0.23,120,392289.0,0.802,1.81,0.0,13.59,66,6.06,Adequate,1,Low,32,80893.0,False,Moderate,1901.13,0,0.0
MA,2010,2316.0,0,700.0,Frame,3,546615.0,1000,Urban,17,True,False,13.49,26.42,120,356592.0,0.383,31.97,50.19,2.19,96,0.32,Poor,1,Low,16,190023.0,True,Moderate,1286.75,0,0.0
WA,1991,2181.0,0,772.0,Masonry,3,403606.0,1000,Urban,6,True,True,10.25,7.28,120,348928.0,0.891,32.4,44.91,3.24,41,0.69,Adequate,1,Low,35,54678.0,False,Low,1122.42,0,0.0
NY,1958,2026.0,0,692.0,Frame,5,407711.0,1000,Urban,27,True,True,13.82,3.49,120,332161.0,0.85,15.63,79.91,0.48,45,2.36,Excellent,0,Low,68,75550.0,False,Moderate,2215.4,0,0.0
GA,1959,2264.0,0,776.0,Frame,7,534072.0,2000,Urban,25,True,False,10.81,0.1,120,446439.0,1.848,9.01,48.6,1.46,50,1.55,Poor,2,Low,67,87633.0,False,High,2527.4,0,0.0
CA,1956,1208.0,1,700.0,Masonry,10,381486.0,2000,Urban,14,False,False,13.55,87.9,22,273196.0,2.176,37.58,46.87,4.6,36,33.0,Adequate,0,Low,70,108290.0,True,High,3677.33,0,0.0
GA,1953,1543.0,0,850.0,Frame,4,240171.0,2000,Rural,21,True,True,23.87,0.05,120,310718.0,1.761,16.23,31.77,4.81,32,4.38,Poor,3,Low,73,0.0,False,Moderate,1934.54,0,0.0
CA,1956,2469.0,0,700.0,Frame,6,772310.0,1000,Rural,15,False,False,29.37,12.51,120,600001.0,0.854,25.76,49.66,5.07,35,3.2,Adequate,5,Moderate,70,172309.0,True,Very High,7141.96,0,0.0
TX,1969,2840.0,1,606.0,Frame,9,847512.0,2000,Suburban,19,False,False,34.17,21.02,23,592836.0,0.444,27.31,62.63,3.01,55,1.82,Poor,2,Low,57,254676.0,False,Very High,6501.97,1,2323.17
CO,1954,2240.0,1,675.0,Fire Resistive,3,496896.0,2000,Suburban,30,True,False,8.51,8.24,22,406290.0,2.699,40.19,80.42,5.5,74,0.29,Poor,2,Low,72,90606.0,False,High,2937.43,1,3332.43
CA,1968,2223.0,0,700.0,Frame,10,532242.0,500,Suburban,10,False,False,4.98,9.1,120,469654.0,0.662,24.89,52.38,8.42,38,3.52,Excellent,0,Low,58,62588.0,True,Moderate,2212.43,3,3009.93
CA,1966,2206.0,2,700.0,Masonry,4,452692.0,1000,Rural,22,True,False,10.27,38.58,34,251001.0,0.22,4.73,79.1,0.32,38,12.15,Excellent,1,Moderate,60,201691.0,True,High,2979.15,1,1520.09
CA,2014,2379.0,0,700.0,Frame,3,411007.0,1000,Suburban,14,False,False,7.63,19.3,120,398363.0,0.93,16.33,17.23,5.02,95,6.92,Poor,0,Moderate,12,12644.0,True,Low,1131.83,0,0.0
NY,1987,2115.0,0,746.0,Fire Resistive,1,389213.0,1000,Urban,20,True,False,25.93,0.19,120,357989.0,0.392,17.07,42.2,2.52,75,2.28,Excellent,1,High,39,31224.0,False,Low,859.46,0,0.0
MA,1971,2407.0,0,700.0,Frame,8,671931.0,1000,Urban,27,True,False,5.54,50.82,120,499070.0,1.522,68.15,49.58,0.1,86,10.35,Excellent,0,Low,55,172861.0,True,Moderate,1769.29,2,5811.4
CA,1979,1791.0,2,700.0,Fire Resistive,7,476280.0,500,Urban,13,False,True,15.41,9.39,23,310186.0,0.703,10.71,71.46,2.5,55,23.82,Adequate,0,Low,47,166094.0,True,Moderate,1975.12,1,6465.48
OK,1960,1292.0,1,692.0,Frame,9,248600.0,1000,Suburban,13,False,True,0.38,0.36,14,293936.0,0.31,26.79,83.39,5.23,35,45.0,Adequate,4,Low,66,0.0,False,Moderate,1890.06,1,1505.13
WA,1961,2738.0,0,583.0,Masonry,2,602018.0,500,Urban,24,False,False,12.45,6.08,120,478655.0,0.317,18.06,38.6,0.61,42,23.02,Poor,0,Low,65,123363.0,False,Moderate,2370.49,0,0.0
TX,1998,1434.0,0,749.0,Masonry,2,223868.0,1000,Suburban,3,True,True,30.18,2.93,120,303115.0,0.136,30.27,83.48,2.87,45,3.4,Adequate,1,Low,28,0.0,False,Low,813.04,1,1113.77
CA,1952,2587.0,0,700.0,Frame,9,636631.0,1000,Suburban,26,False,True,1.05,93.83,120,474914.0,1.079,46.83,50.95,8.24,32,45.0,Adequate,0,Low,74,161717.0,True,Very High,4695.68,2,10759.03
GA,1966,3170.0,0,618.0,Fire Resistive,4,936297.0,1000,Suburban,15,False,False,11.49,47.29,120,621025.0,0.829,27.88,58.61,13.04,37,11.11,Adequate,1,Low,60,315272.0,False,High,3486.71,1,5341.86
WA,1996,2044.0,1,658.0,Frame,4,411028.0,2000,Suburban,15,False,False,18.8,29.34,25,377698.0,0.84,25.91,34.69,0.72,81,44.59,Poor,1,Moderate,30,33330.0,False,Moderate,2115.29,1,2291.11
CO,2012,1918.0,0,673.0,Frame,2,473222.0,1000,Suburban,12,False,False,4.48,22.12,120,258315.0,0.467,23.0,53.63,2.17,93,36.43,Adequate,3,Low,14,214907.0,False,Moderate,1260.23,0,0.0
WA,1994,1350.0,1,697.0,Frame,6,206430.0,1000,Urban,16,False,False,16.07,8.96,2,165875.0,2.72,22.21,56.97,2.49,68,4.92,Poor,1,Low,32,40555.0,False,Low,1186.86,0,0.0
CA,1998,2365.0,0,700.0,Masonry,4,642898.0,500,Suburban,4,False,False,0.0,11.02,120,501851.0,0.209,6.65,24.61,0.26,61,6.39,Poor,0,Low,28,141047.0,True,Low,1145.79,0,0.0
FL,1984,3130.0,0,701.0,Frame,10,655667.0,1000,Urban,19,True,True,20.43,2.75,120,634092.0,3.612,17.07,71.16,10.61,64,7.3,Poor,0,Low,42,21575.0,False,Moderate,1977.29,0,0.0
MA,2017,2535.0,2,700.0,Frame,6,502385.0,2000,Urban,1,False,False,26.82,3.55,20,566992.0,0.328,20.32,74.14,4.88,70,4.2,Poor,1,Low,9,0.0,True,Moderate,1628.49,0,0.0
TX,2006,2888.0,1,665.0,Masonry,3,489160.0,2000,Urban,20,False,False,28.09,0.46,31,380855.0,1.153,21.95,55.44,5.35,81,0.13,Adequate,3,Moderate,20,108305.0,False,Moderate,2241.88,1,1600.36
MA,1985,2650.0,1,700.0,Frame,1,670329.0,2000,Suburban,15,False,False,11.95,21.7,33,421900.0,0.559,25.19,38.55,2.14,57,17.36,Poor,1,Low,41,248429.0,True,Moderate,1722.24,1,1335.14
NY,1981,2006.0,0,722.0,Frame,9,348406.0,2000,Urban,18,False,False,19.22,0.08,120,431866.0,1.355,11.85,29.0,1.42,70,12.83,Poor,0,Low,45,0.0,False,Low,1109.68,0,0.0
MA,2006,2621.0,0,700.0,Frame,10,514708.0,1000,Urban,13,True,False,0.0,7.05,120,415315.0,0.474,11.72,100.0,1.24,80,5.27,Poor,1,High,20,99393.0,True,Low,944.6,0,0.0
NY,2010,2765.0,1,635.0,Frame,9,487584.0,500,Suburban,18,True,False,12.4,3.32,16,478919.0,1.125,69.53,53.06,1.18,93,17.05,Poor,0,Low,16,8665.0,False,Moderate,1635.84,0,0.0
FL,1989,1878.0,1,667.0,Frame,10,344408.0,1000,Suburban,24,False,False,18.45,25.06,21,340267.0,2.471,15.5,45.24,3.48,91,39.29,Poor,1,Low,37,4141.0,False,Moderate,1885.63,0,0.0
TX,1966,1263.0,0,652.0,Frame,5,277142.0,1000,Rural,19,True,True,26.95,65.41,120,218329.0,0.944,51.81,23.64,4.67,48,5.69,Excellent,1,Low,60,58813.0,False,Moderate,2167.46,2,3968.15
TX,2023,2516.0,1,679.0,Masonry,2,503127.0,2000,Suburban,2,False,True,12.31,1.0,21,432556.0,0.396,28.17,57.48,11.25,97,0.08,Adequate,2,Low,3,70571.0,False,Moderate,1340.23,0,0.0
MA,2011,2304.0,0,700.0,Frame,4,547018.0,1000,Urban,13,True,False,5.74,5.7,120,370798.0,0.268,55.05,41.13,10.74,92,28.1,Poor,0,Low,15,176220.0,True,Low,889.68,0,0.0
CA,1974,1895.0,1,700.0,Frame,5,463452.0,1000,Suburban,17,False,False,20.3,58.02,24,309784.0,1.264,28.9,38.59,4.85,56,10.09,Adequate,0,Low,52,153668.0,True,High,2860.52,0,0.0
CA,2023,1531.0,0,700.0,Frame,8,244434.0,1000,Urban,3,True,True,6.12,3.46,120,215709.0,1.499,25.12,53.67,5.6,98,0.95,Poor,0,Low,3,28725.0,True,Low,493.77,0,0.0
TX,1968,2779.0,0,699.0,Masonry,4,630707.0,1000,Rural,11,False,False,6.56,16.38,120,530410.0,1.097,46.84,39.2,10.57,34,15.99,Adequate,3,Low,58,100297.0,False,High,2721.31,0,0.0
TX,1967,1890.0,0,745.0,Frame,6,477400.0,1000,Suburban,4,False,False,0.0,12.04,120,357209.0,0.277,38.78,59.83,0.5,31,3.6,Adequate,1,Low,59,120191.0,False,Moderate,1423.12,1,1439.49
WA,1987,2275.0,2,632.0,Frame,8,431545.0,1000,Suburban,12,False,True,7.68,26.57,18,378729.0,0.383,4.5,75.09,1.04,49,12.46,Excellent,1,Low,39,52816.0,False,Moderate,2051.37,0,0.0
FL,1982,1891.0,0,700.0,Frame,7,252335.0,1000,Urban,5,False,True,27.22,20.29,120,353107.0,0.505,32.54,12.87,20.0,33,14.35,Adequate,1,Moderate,44,0.0,False,Moderate,1956.28,1,533.4
Other,1970,2548.0,0,827.0,Masonry,5,477269.0,2000,Rural,26,False,False,27.57,8.98,120,431356.0,0.506,23.41,21.48,1.3,61,9.7,Adequate,1,Low,56,45913.0,False,Moderate,2350.87,2,4314.06
CA,1979,2499.0,3,700.0,Frame,3,669081.0,1000,Suburban,20,True,False,7.89,17.94,35,457811.0,2.277,9.85,34.66,0.53,69,21.4,Adequate,2,Low,47,211270.0,True,High,3251.25,0,0.0
OK,1992,2908.0,0,707.0,Frame,4,475891.0,2000,Rural,18,True,False,13.22,5.21,120,511408.0,0.14,14.1,61.47,3.29,64,1.93,Excellent,1,Low,34,0.0,False,Moderate,1299.54,0,0.0
NY,1977,3043.0,0,655.0,Frame,4,570872.0,2000,Urban,24,False,False,25.15,5.69,120,389282.0,0.747,21.82,80.92,1.53,45,5.41,Excellent,0,Low,49,181590.0,False,High,3026.93,1,547.72
FL,1984,3375.0,0,646.0,Frame,9,990167.0,2000,Suburban,1,False,False,7.85,1.85,120,725494.0,2.378,34.31,67.97,9.68,31,7.3,Adequate,0,Low,42,264673.0,False,High,3015.04,1,6876.31
GA,1983,2736.0,0,568.0,Frame,9,611577.0,2000,Suburban,5,False,True,9.7,13.29,120,470496.0,0.321,57.16,58.73,10.29,34,1.81,Poor,0,High,43,141081.0,False,Moderate,2073.1,2,1605.06
Other,1994,1785.0,0,850.0,Frame,4,464878.0,2000,Suburban,22,True,False,28.13,13.1,120,222426.0,0.677,18.71,30.22,7.7,91,12.28,Adequate,1,Moderate,32,242452.0,False,Moderate,1720.23,0,0.0
GA,1964,2851.0,2,727.0,Frame,2,569614.0,1000,Suburban,14,False,False,7.35,39.6,34,395410.0,0.151,57.92,23.79,7.55,31,15.33,Adequate,2,Low,62,174204.0,False,Very High,4791.08,1,3552.22
TX,1980,2459.0,0,642.0,Frame,3,581268.0,1000,Urban,9,False,False,14.52,0.32,120,615763.0,0.603,16.87,61.67,12.45,54,1.09,Poor,5,Low,46,0.0,False,High,3645.52,3,3177.93
TX,2018,2090.0,3,738.0,Frame,2,393786.0,2000,Rural,6,False,False,14.13,0.53,23,324314.0,0.136,8.74,26.66,0.47,90,4.58,Adequate,1,High,8,69472.0,False,Low,1131.81,1,879.23
OK,1992,2046.0,0,732.0,Frame,4,325939.0,1000,Suburban,9,False,False,23.95,5.08,120,301809.0,0.286,23.03,88.28,9.87,46,10.9,Poor,1,High,34,24130.0,False,Moderate,1201.89,0,0.0
TX,1981,3131.0,1,801.0,Frame,1,581772.0,2000,Rural,10,False,False,0.27,4.71,17,546651.0,0.59,16.35,45.06,8.49,34,11.6,Excellent,5,Low,45,35121.0,False,High,4029.14,0,0.0
MA,1993,2395.0,0,700.0,Fire Resistive,1,580201.0,1000,Urban,16,False,True,9.6,0.7,120,448125.0,0.272,31.84,23.2,1.27,81,10.99,Poor,0,Low,33,132076.0,True,Low,927.51,0,0.0
CO,1976,2340.0,0,705.0,Frame,10,494762.0,1000,Urban,24,False,False,29.01,62.26,120,386003.0,3.542,40.49,28.99,5.45,68,9.61,Adequate,2,High,50,108759.0,False,High,2901.76,1,2552.89
CO,1987,2094.0,0,830.0,Frame,7,563841.0,2000,Suburban,10,True,False,10.93,18.93,120,407741.0,0.422,34.33,42.8,0.87,60,18.24,Adequate,2,Low,39,156100.0,False,Moderate,1338.81,0,0.0
WA,2004,1744.0,1,703.0,Frame,8,400500.0,2000,Suburban,2,True,True,29.33,70.96,5,393957.0,1.126,28.09,39.89,6.21,62,16.52,Poor,0,Low,22,6543.0,False,High,3432.97,2,4141.41
LA,1982,2447.0,0,800.0,Frame,6,453594.0,500,Urban,16,False,True,27.14,6.2,120,459486.0,0.469,20.44,40.55,14.81,57,11.59,Adequate,1,Low,44,0.0,False,Moderate,2336.63,2,921.51
CA,2000,2506.0,0,700.0,Frame,4,676914.0,1000,Suburban,1,False,False,27.46,63.24,120,461224.0,0.452,10.61,55.84,0.36,32,15.95,Excellent,0,Low,26,215690.0,True,Moderate,2424.28,1,1269.32
CA,2014,2180.0,0,700.0,Frame,1,504058.0,1000,Urban,13,True,False,1.5,22.15,120,449558.0,0.478,28.26,21.25,10.26,98,2.13,Adequate,0,Low,12,54500.0,True,Low,838.65,1,340.5
OK,1991,1982.0,0,700.0,Masonry,2,314923.0,1000,Rural,27,False,False,9.1,24.85,120,356012.0,0.333,28.85,37.38,0.05,95,13.59,Excellent,4,Moderate,35,0.0,False,Moderate,1225.68,0,0.0
NY,2000,2798.0,0,595.0,Frame,3,699014.0,2000,Urban,18,False,True,11.24,5.0,120,442411.0,0.652,16.84,16.1,5.49,84,15.7,Adequate,1,Moderate,26,256603.0,False,Moderate,1292.75,0,0.0
TX,2022,3070.0,1,627.0,Masonry,6,594972.0,1000,Suburban,1,True,False,2.92,58.77,15,574130.0,1.328,44.44,57.85,1.93,79,22.16,Adequate,1,Low,4,20842.0,False,High,2708.01,0,0.0
NY,1977,3051.0,0,751.0,Frame,1,744379.0,2000,Suburban,11,True,True,8.62,5.26,120,731461.0,0.149,35.18,6.95,4.5,47,8.45,Excellent,0,Low,49,12918.0,False,Moderate,1789.92,0,0.0
MA,2009,2754.0,0,700.0,Frame,1,585473.0,1000,Urban,12,False,False,3.21,29.71,120,430326.0,0.189,51.38,75.87,1.97,82,8.84,Poor,0,Low,17,155147.0,True,Moderate,1238.93,0,0.0
WA,2013,2124.0,0,648.0,Masonry,9,460686.0,1000,Suburban,12,False,False,10.78,27.54,120,416602.0,0.634,61.51,100.0,1.71,97,2.95,Excellent,0,Low,13,44084.0,False,Low,1056.7,0,0.0
CO,1989,2773.0,0,679.0,Masonry,6,474434.0,2000,Suburban,11,True,False,9.74,58.68,120,606563.0,0.295,45.81,65.53,12.65,53,3.52,Poor,1,Moderate,37,0.0,False,Moderate,1966.83,0,0.0
FL,1959,1460.0,0,515.0,Frame,10,318770.0,1000,Urban,29,True,False,20.83,3.05,120,208694.0,2.221,23.75,42.86,3.98,72,2.79,Poor,0,Low,67,110076.0,False,Moderate,1608.46,0,0.0
TX,1972,1277.0,0,699.0,Fire Resistive,9,277147.0,1000,Urban,21,True,True,7.69,7.51,120,195448.0,0.699,40.61,36.8,0.43,63,5.91,Adequate,2,Low,54,81699.0,False,Low,702.49,1,210.9
CO,1952,2364.0,0,687.0,Frame,7,497031.0,1000,Suburban,29,False,True,22.98,6.01,120,406385.0,0.864,12.37,61.2,0.07,41,8.98,Adequate,4,Moderate,74,90646.0,False,High,3850.44,2,3948.48
FL,1955,1481.0,0,826.0,Frame,2,360363.0,2000,Rural,26,True,False,5.73,11.41,120,298211.0,0.465,40.13,22.56,7.52,49,3.8,Poor,1,Moderate,71,62152.0,False,Low,1109.71,0,0.0
CO,1962,2228.0,0,682.0,Masonry,3,426915.0,1000,Suburban,22,False,True,24.54,11.51,120,483346.0,0.98,53.52,44.28,4.86,46,0.21,Adequate,3,Low,64,0.0,False,Moderate,1821.3,1,624.2
LA,1968,1551.0,0,705.0,Frame,4,320331.0,1000,Suburban,22,True,False,5.3,0.0,120,242243.0,0.488,0.43,24.32,19.62,54,1.14,Adequate,1,Low,58,78088.0,False,Moderate,1246.02,0,0.0
CA,2021,2088.0,1,700.0,Frame,10,292102.0,1000,Urban,2,True,False,22.74,15.28,18,394473.0,0.889,14.77,67.76,3.17,91,4.46,Adequate,2,Low,5,0.0,True,Moderate,1630.67,0,0.0
CA,2019,2601.0,1,700.0,Frame,3,350553.0,2000,Urban,3,False,False,18.4,79.45,29,383791.0,0.566,65.84,43.97,8.11,65,1.52,Excellent,0,Low,7,0.0,True,Moderate,1656.28,0,0.0
TX,1990,1604.0,0,714.0,Masonry,7,232440.0,5000,Urban,25,False,False,26.3,64.38,120,320480.0,1.451,60.28,71.22,6.26,94,12.73,Poor,1,Low,36,0.0,False,Moderate,1668.68,0,0.0
GA,1966,2292.0,0,604.0,Masonry,7,562882.0,500,Suburban,15,False,False,18.21,2.42,120,448215.0,1.948,22.91,51.74,0.48,42,5.19,Adequate,4,Low,60,114667.0,False,High,3082.73,1,2592.88
OK,1985,1406.0,0,465.0,Masonry,7,212400.0,1000,Rural,12,True,True,28.81,0.92,120,184272.0,0.208,46.22,60.22,1.53,47,7.87,Adequate,5,Low,41,28128.0,False,Moderate,2387.91,1,2286.72
TX,1979,3081.0,2,656.0,Frame,9,838409.0,500,Urban,28,False,False,0.0,5.82,24,487642.0,1.767,49.55,52.14,5.31,82,24.11,Poor,5,Low,47,350767.0,False,Very High,6643.38,1,3121.57
GA,2003,3090.0,0,759.0,Masonry,7,682537.0,500,Suburban,8,False,True,18.44,13.76,120,549153.0,2.176,51.54,53.65,11.22,58,5.18,Poor,0,Low,23,133384.0,False,Moderate,2219.0,2,2817.85
NY,1959,1187.0,0,628.0,Masonry,10,346711.0,500,Suburban,17,False,False,9.65,9.52,120,279025.0,5.003,54.74,36.24,1.03,44,19.26,Adequate,0,Low,67,67686.0,False,Moderate,1767.96,0,0.0
NY,1974,2272.0,1,711.0,Frame,8,539716.0,1000,Rural,26,True,False,30.75,0.06,5,381577.0,1.846,7.16,53.23,0.86,80,3.08,Poor,0,Low,52,158139.0,False,High,3750.07,1,1861.44
Other,1951,1136.0,0,751.0,Frame,5,198080.0,2000,Urban,30,False,False,0.0,14.23,120,219734.0,0.443,28.77,24.04,5.9,40,18.06,Adequate,0,Moderate,75,0.0,False,Moderate,1289.4,1,808.11
CA,2019,2782.0,0,700.0,Frame,4,548721.0,500,Urban,14,False,True,5.49,81.25,120,393951.0,0.766,22.73,41.7,11.28,97,4.19,Poor,0,Low,7,154770.0,True,Moderate,1965.43,0,0.0
TX,1951,2352.0,0,664.0,Frame,6,428052.0,2000,Rural,27,False,False,7.84,38.11,120,525133.0,0.834,57.59,33.0,5.45,33,25.85,Poor,2,Low,75,0.0,False,High,2622.57,0,0.0
CO,1961,1748.0,0,746.0,Frame,3,318925.0,1000,Urban,15,False,False,32.31,27.75,120,352020.0,0.626,22.88,15.28,1.53,35,15.72,Poor,1,Low,65,0.0,False,Moderate,2038.72,0,0.0
TX,1964,2139.0,1,808.0,Frame,10,441689.0,1000,Urban,21,True,True,24.69,16.36,33,360031.0,3.731,12.83,61.16,1.47,42,3.33,Excellent,5,Low,62,81658.0,False,Very High,4725.04,0,0.0
LA,1978,1907.0,1,607.0,Masonry,3,370408.0,1000,Urban,16,False,False,27.83,0.57,23,276588.0,0.105,4.64,75.42,9.89,48,5.93,Poor,0,Moderate,48,93820.0,False,Moderate,2343.42,0,0.0
TX,1986,2212.0,0,672.0,Masonry,9,724151.0,1000,Rural,13,True,True,18.76,0.15,120,384172.0,0.895,9.83,62.03,0.56,70,4.21,Adequate,5,Low,40,339979.0,False,High,2899.78,0,0.0
CA,1973,2455.0,0,700.0,Frame,9,518985.0,1000,Urban,17,True,True,32.74,21.49,120,448764.0,2.06,4.18,53.42,3.02,47,45.0,Adequate,2,High,53,70221.0,True,High,3320.78,0,0.0
TX,1952,2066.0,0,696.0,Frame,8,579179.0,1000,Suburban,25,False,False,25.51,1.84,120,376003.0,0.627,19.48,76.29,7.84,33,1.87,Adequate,2,Moderate,74,203176.0,False,High,3992.02,1,3312.07
NY,1958,2160.0,1,662.0,Masonry,5,585093.0,1000,Urban,28,True,False,6.22,48.01,18,316404.0,0.244,63.3,47.48,1.05,55,16.73,Excellent,0,Low,68,268689.0,False,High,3692.95,1,5972.15
TX,2006,1848.0,0,573.0,Frame,3,204991.0,1000,Rural,4,True,True,6.83,0.0,120,268205.0,0.308,18.51,51.5,6.59,45,2.96,Adequate,7,Low,20,0.0,False,High,2600.13,0,0.0
CA,2009,1890.0,0,700.0,Masonry,7,330978.0,1000,Urban,19,False,False,20.27,31.69,120,303212.0,1.366,37.7,40.61,4.59,97,6.63,Adequate,1,Low,17,27766.0,True,Moderate,1397.16,0,0.0
GA,1999,3669.0,0,726.0,Frame,8,825195.0,2000,Rural,28,True,False,7.46,20.13,120,663908.0,1.143,27.13,78.2,2.9,95,12.95,Poor,0,Low,27,161287.0,False,High,2534.48,1,3403.93
FL,1989,1808.0,0,688.0,Masonry,8,437827.0,1000,Urban,18,True,False,0.0,1.23,120,294845.0,1.217,16.53,29.28,8.32,81,1.52,Adequate,0,Low,37,142982.0,False,Low,920.97,0,0.0
FL,2000,800.0,0,596.0,Fire Resistive,3,216415.0,500,Rural,10,True,False,30.08,3.58,120,175300.0,0.844,39.8,41.38,0.66,89,40.46,Adequate,1,High,26,41115.0,False,Low,1003.07,1,504.51
CA,1987,2722.0,0,700.0,Frame,1,523786.0,1000,Suburban,12,False,False,31.85,17.09,120,408900.0,0.308,55.33,56.88,6.43,43,2.7,Adequate,1,Low,39,114886.0,True,Moderate,2469.68,0,0.0
FL,1964,1595.0,0,564.0,Masonry,1,397978.0,500,Urban,25,False,False,8.24,3.77,120,260147.0,0.303,42.96,15.05,0.54,63,0.12,Adequate,1,Moderate,62,137831.0,False,Moderate,1573.1,0,0.0
TX,1972,1352.0,0,742.0,Frame,2,218434.0,5000,Rural,30,True,True,30.75,0.26,120,289587.0,0.893,49.64,15.52,3.12,99,2.64,Poor,3,Low,54,0.0,False,Moderate,1348.44,0,0.0
OK,1954,2099.0,0,687.0,Frame,2,540388.0,2000,Rural,27,False,True,13.28,7.2,120,397876.0,0.495,6.71,51.4,5.19,44,2.25,Excellent,3,Low,72,142512.0,False,High,2557.85,2,4612.28
